Instrument,Segment Name,Segment Code,year,Unnamed: 4,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-2).segmentName,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-2).segmentCode,number of segments
KTY.WA,Flexible Packaging (SOG),331315,-2,,,,5.0
KTY.WA,Others,,-2,,,,5.0
KTY.WA,Eliminations,,-2,,,,5.0
KTY.WA,Extruded Product (SWW),331318,-2,,,,5.0
KTY.WA,Aluminium Architectural System (SSA),332323,-2,,,,5.0
RLP.WA,Sale of Materials,423610,-2,,,,3.0
RLP.WA,Industrial automation components,335931,-2,,,,3.0
RLP.WA,Other Segments,335931,-2,,,,3.0
ECH.WA,Other Revenue,,-2,,,,5.0
ECH.WA,Shopping Centres,531120,-2,,,,5.0
ECH.WA,Rental Services,531120,-2,,,,5.0
ECH.WA,Residential Space,236117,-2,,,,5.0
ECH.WA,Office Buildings,531120,-2,,,,5.0
SAGO.MM,,,-2,,,,0.0
UPM.HE,Other Operations,,-2,,,,8.0
UPM.HE,Eliminations,,-2,,,,8.0
UPM.HE,UPM Plywood,"321212, 321211",-2,,,,8.0
UPM.HE,UPM Communications Papers,322120,-2,,,,8.0
UPM.HE,UPM Specility Paper,"322220, 322120",-2,,,,8.0
UPM.HE,UPM Raflatoc,322220,-2,,,,8.0
UPM.HE,UPM Energy,221118,-2,,,,8.0
UPM.HE,UPM Biorefinig,"322110, 321999, 321113",-2,,,,8.0
NTGNT.CO,Eliminations etc.,,-2,,,,4.0
NTGNT.CO,Eliminations,,-2,,,,4.0
NTGNT.CO,Air & Ocean,"483111, 481112",-2,,,,4.0
NTGNT.CO,Road & Logistics,"493110, 484230, 484121, 484110",-2,,,,4.0
FLUX.BR,Storage,221210,-2,,,,5.0
FLUX.BR,Transmission,486110,-2,,,,5.0
FLUX.BR,Other,,-2,,,,5.0
FLUX.BR,Terminalling,"424710, 221210",-2,,,,5.0
FLUX.BR,Eliminations,,-2,,,,5.0
BDTG.DE,Electrical Systems/Electronics,541330,-2,,,,3.0
BDTG.DE,Digital Engineering,"541512, 541330",-2,,,,3.0
BDTG.DE,Physical Engineering,"541420, 541330",-2,,,,3.0
MERG.L,Housing,561790,-2,,,,1.0
IPX.L,Adjustments,,-2,,,,3.0
IPX.L,Impax LLC,523940,-2,,,,3.0
IPX.L,Impax Ltd,523940,-2,,,,3.0
KIE.L,Corporate,,-2,,,,4.0
KIE.L,Construction,"561210, 237310, 236220",-2,,,,4.0
KIE.L,Property,"236118, 236117, 236116",-2,,,,4.0
KIE.L,Infrastructure Services,"811310, 237310",-2,,,,4.0
IRC.MI,Winding Wires,331420,-2,,,,2.0
IRC.MI,Cables,335311,-2,,,,2.0
COGP.WA,Other,,-2,,,,10.0
COGP.WA,Non-Ferrous Metal Products,332999,-2,,,,10.0
COGP.WA,Eliminations,,-2,,,,10.0
COGP.WA,Unallocated,,-2,,,,10.0
COGP.WA,Scrap Steel Department,423930,-2,,,,10.0
COGP.WA,Steel Trade&Processing HSJ Stalowa Wola,331221,-2,,,,10.0
COGP.WA,Steel Trade&Processing Ferrostal Gliwice,331221,-2,,,,10.0
COGP.WA,Steel Final Products HSJ,331221,-2,,,,10.0
COGP.WA,Steel Final Products Ferrostal,331110,-2,,,,10.0
COGP.WA,Non-Ferrous Scrap,332999,-2,,,,10.0
BBHKk.H,Consolidation,,-2,,,,4.0
BBHKk.H,CornerstoneCapital,523150,-2,,,,4.0
BBHKk.H,Beta Systems,523150,-2,,,,4.0
BBHKk.H,Asset Management,523910,-2,,,,4.0
ICP1V.HE,,,-2,,,,0.0
CAST.ST,Oresund,531120,-2,,,,6.0
CAST.ST,Central,531120,-2,,,,6.0
CAST.ST,Unallocated items,,-2,,,,6.0
CAST.ST,West,531120,-2,,,,6.0
CAST.ST,Finland,531120,-2,,,,6.0
CAST.ST,Stockholm-Norr,531120,-2,,,,6.0
ATTP.WA,Plastic,326199,-2,,,,5.0
ATTP.WA,Other,,-2,,,,5.0
ATTP.WA,Fertilizars,"325312, 325311",-2,,,,5.0
ATTP.WA,Energy,221111,-2,,,,5.0
ATTP.WA,Chemical Products,"325311, 325211, 325199",-2,,,,5.0
CICG.LJ,Titanium Dioxide,325180,-2,,,,5.0
CICG.LJ,Other,,-2,,,,5.0
CICG.LJ,Zinc Manufacturing,325180,-2,,,,5.0
CICG.LJ,Gloss Paint & Varnish,325510,-2,,,,5.0
CICG.LJ,Agriculture Program,325320,-2,,,,5.0
ATGR.ZA,Unallocated,,-2,,,,11.0
ATGR.ZA,Pharma,"325412, 311999",-2,,,,11.0
ATGR.ZA,Sweet and salty,"311352, 311340",-2,,,,11.0
ATGR.ZA,Other Segments,424410,-2,,,,11.0
ATGR.ZA,Delikates,311512,-2,,,,11.0
ATGR.ZA,SDP Croatia,424410,-2,,,,11.0
ATGR.ZA,Coffee,311920,-2,,,,11.0
ATGR.ZA,Drinks,312111,-2,,,,11.0
ATGR.ZA,SDP Serbia,"424690, 424490, 424410, 424210",-2,,,,11.0
ATGR.ZA,DP Slovenia,"424690, 424490, 424410, 424210",-2,,,,11.0
ATGR.ZA,Donat MG,312111,-2,,,,11.0
FEN.L,Investment Advice,523940,-2,,,,1.0
BRKN.S,Elektrotechnik,,-2,,,,1.0
BVI.PA,Marine,541611,-2,,,,6.0
BVI.PA,Industry,541611,-2,,,,6.0
BVI.PA,Consumer Goods,541990,-2,,,,6.0
BVI.PA,Certification,541611,-2,,,,6.0
BVI.PA,Building and Infrastructure,541611,-2,,,,6.0
BVI.PA,Agribusiness & Commodities,"541990, 541611",-2,,,,6.0
OAP3.L,,,-2,,,,0.0
SYSR.ST,,,-2,,,,0.0
ENDUR.OL,Eliminations,,-2,,,,4.0
ENDUR.OL,Aquaculture,327390,-2,,,,4.0
ENDUR.OL,Other,,-2,,,,4.0
ENDUR.OL,Marine Infrastructure,"488390, 237990",-2,,,,4.0
MTCM.MI,Green Energy,"541715, 221118, 541990, 541620",-2,,,,2.0
MTCM.MI,Hydrocarbons,236210,-2,,,,2.0
KMCP.OL,,,-2,,,,0.0
EAST9.ST,Unallocated,,-2,,,,4.0
EAST9.ST,Real Estate Direct,531312,-2,,,,4.0
EAST9.ST,Real Estate Funds,531312,-2,,,,4.0
EAST9.ST,Other,523910,-2,,,,4.0
RTA4.MC,Adjustment,,-2,,,,4.0
RTA4.MC,Financial Assets Management,523940,-2,,,,4.0
RTA4.MC,Corporate Services and Other,523999,-2,,,,4.0
RTA4.MC,Mediation,"523150, 522320",-2,,,,4.0
FREY.PA,,,-2,,,,0.0
MRK1T.TL,Real estate development,"531120, 237210, 236220",-2,,,,2.0
MRK1T.TL,Estonian Construction Service,"237990, 236220, 236210, 236116",-2,,,,2.0
EDPR.LS,Other,,-2,,,,5.0
EDPR.LS,"EDPR NA, Canada and Mexico",221118,-2,,,,5.0
EDPR.LS,EDPR EU Group,221118,-2,,,,5.0
EDPR.LS,EDPR Brasil Group,221118,-2,,,,5.0
EDPR.LS,Eliminations,,-2,,,,5.0
BREE.L,Great Britain,"327120, 327390, 327320, 212312",-2,,,,5.0
BREE.L,Cement,327310,-2,,,,5.0
BREE.L,Ireland,"327120, 327390, 327320, 324121",-2,,,,5.0
BREE.L,Unallocated/Elimination,,-2,,,,5.0
BREE.L,Central Administrative,561110,-2,,,,5.0
RAMA.LS,Real Estate,551112,-2,,,,2.0
RAMA.LS,Industrial,331221,-2,,,,2.0
MLCOR.EUA,,,-2,,,,0.0
KLUr.AT,Energy,"221118, 221122",-2,,,,2.0
KLUr.AT,Retail Trade,458110,-2,,,,2.0
YAR.OL,Other and Eliminations,,-2,,,,6.0
YAR.OL,Industrial Solutions,325311,-2,,,,6.0
YAR.OL,Africa & Asia,325311,-2,,,,6.0
YAR.OL,Global Plants & Operational Excellence,325311,-2,,,,6.0
YAR.OL,Europe,325311,-2,,,,6.0
YAR.OL,Americas,325311,-2,,,,6.0
GTCP.WA,Bucharest,531120,-2,,,,6.0
GTCP.WA,Zagreb,531120,-2,,,,6.0
GTCP.WA,Belgrade,531120,-2,,,,6.0
GTCP.WA,Poland,531120,-2,,,,6.0
GTCP.WA,Sofia,531120,-2,,,,6.0
GTCP.WA,Hungary,531120,-2,,,,6.0
MBH.L,Unallocated/Intersegment revenue,,-2,,,,3.0
MBH.L,Landfill,562212,-2,,,,3.0
MBH.L,Building Materials,327120,-2,,,,3.0
AZMT.MI,,,-2,,,,0.0
PFD.L,Grocery,"311999, 311941, 311412",-2,,,,2.0
PFD.L,Sweet Treats,"311999, 311813",-2,,,,2.0
GOODG.L,Holding Companies,,-2,,,,6.0
GOODG.L,Gas Supply,221210,-2,,,,6.0
GOODG.L,Electricity Generation,221118,-2,,,,6.0
GOODG.L,Electricity Supply,221122,-2,,,,6.0
GOODG.L,FIT Administration,221118,-2,,,,6.0
GOODG.L,Energy as a service,221122,-2,,,,6.0
PAYP.L,Consumer Payment & Value Added Transactions,,-2,,,,1.0
BEG.L,Insolvency and advisory services,"523940, 541611, 525990",-2,,,,2.0
BEG.L,Property advisory and transactional services,"531390, 531320, 531312, 531210",-2,,,,2.0
NEXI.PA,Services Sector,"531390, 531210",-2,,,,3.0
NEXI.PA,Other Activities,,-2,,,,3.0
NEXI.PA,Commercial Sectors,"531210, 531120, 236220",-2,,,,3.0
RSTP.L,Digital & Information mangement,518210,-2,,,,2.0
RSTP.L,Secure Lifecycle Serivices,"561990, 484210",-2,,,,2.0
SEAF.ST,,,-2,,,,0.0
ASCI.MI,Other,,-2,,,,4.0
ASCI.MI,New Aquisions,,-2,,,,4.0
ASCI.MI,Distribution,"221210, 221122",-2,,,,4.0
ASCI.MI,Eliminations,,-2,,,,4.0
AKE.PA,Corporate,,-2,,,,5.0
AKE.PA,Coating Solutions,325510,-2,,,,5.0
AKE.PA,Intermediates,"325180, 561499",-2,,,,5.0
AKE.PA,Advanced materials,325180,-2,,,,5.0
AKE.PA,Adhesive solutions,325211,-2,,,,5.0
CIEP.WA,Silicates and Glass segment,325180,-2,,,,8.0
CIEP.WA,Soda Segment,325180,-2,,,,8.0
CIEP.WA,Other Operations Segment,,-2,,,,8.0
CIEP.WA,Eliminations (consolidated adjustments),,-2,,,,8.0
CIEP.WA,Corporate Functions - reconciliation item,,-2,,,,8.0
CIEP.WA,Agro Segment,"325320, 325312, 325311",-2,,,,8.0
CIEP.WA,Foams Segment,325211,-2,,,,8.0
CIEP.WA,Packaging Segment,327213,-2,,,,8.0
M4NG.DE,Oil & Gas,"336611, 238990, 238320",-2,,,,5.0
M4NG.DE,Energy,"238990, 238320",-2,,,,5.0
M4NG.DE,Industry,"541330, 238990, 238320",-2,,,,5.0
M4NG.DE,Ship New Building,"541330, 336611, 238990, 238320",-2,,,,5.0
M4NG.DE,Central Divisions/Consolidation,,-2,,,,5.0
HRGV.L,Direct-to-investor investment service,,-2,,,,1.0
TIP.MI,,,-2,,,,0.0
BEGR.ST,Finland & Baltics,"331314, 331221, 331210",-2,,,,3.0
BEGR.ST,Parent Company and consolidated items,,-2,,,,3.0
BEGR.ST,Sweden & Poland,"331314, 331221, 331210",-2,,,,3.0
SALM.OL,Sale and Processing,311710,-2,,,,5.0
SALM.OL,Farming Central-Norway,112511,-2,,,,5.0
SALM.OL,Farming Northern-Norway,112511,-2,,,,5.0
SALM.OL,Eliminations/Unallocated,,-2,,,,5.0
SALM.OL,Icelandic Salomon,"311710, 112511",-2,,,,5.0
RENE.LS,Gas,486210,-2,,,,5.0
RENE.LS,Electricity,"221118, 221122, 221121",-2,,,,5.0
RENE.LS,Telecommunications,517111,-2,,,,5.0
RENE.LS,Eliminations,,-2,,,,5.0
RENE.LS,Other,,-2,,,,5.0
TGN.BX,International Gas Transit,"486210, 221210",-2,,,,3.0
TGN.BX,Unallocated,,-2,,,,3.0
TGN.BX,Domestic Gas Transportation,221210,-2,,,,3.0
EUR.WA,Exclusions,,-2,,,,5.0
EUR.WA,Wholesale,311812,-2,,,,5.0
EUR.WA,Other,,-2,,,,5.0
EUR.WA,Projects,424410,-2,,,,5.0
EUR.WA,Retail,"459210, 445110",-2,,,,5.0
F3CG.DE,Industry,334515,-2,,,,4.0
F3CG.DE,Defense&Security,334515,-2,,,,4.0
F3CG.DE,Oil & Gas,334515,-2,,,,4.0
F3CG.DE,Clean Energy & Mobility,334515,-2,,,,4.0
DPL.WA,,,-2,,,,0.0
DDJH.ZA,,,-2,,,,0.0
BRK.L,Investment Management,"523940, 523991",-2,,,,3.0
BRK.L,International,523940,-2,,,,3.0
BRK.L,Unallocated,,-2,,,,3.0
ALSS.LS,Eliminations,,-2,,,,3.0
ALSS.LS,Folder,322110,-2,,,,3.0
ALSS.LS,Energy,221118,-2,,,,3.0
NESTE.HE,Marketing & Services,"457120, 424720",-2,,,,5.0
NESTE.HE,Oil Others,541330,-2,,,,5.0
NESTE.HE,Eliminations,,-2,,,,5.0
NESTE.HE,Renewable Products,424710,-2,,,,5.0
NESTE.HE,Oil Products,"324191, 324110",-2,,,,5.0
ATYM.L,Mining Operations,,-2,,,,1.0
PEPP.WA,Unallocated,,-2,,,,7.0
PEPP.WA,Wind Energy,221112,-2,,,,7.0
PEPP.WA,Sale of Energy,"221118, 221112",-2,,,,7.0
PEPP.WA,Distribution,"424720, 221210, 221122",-2,,,,7.0
PEPP.WA,Settlement of Purchase Price,"221118, 221112",-2,,,,7.0
PEPP.WA,Gas,221112,-2,,,,7.0
PEPP.WA,Photovoltaics,237130,-2,,,,7.0
MARR.MI,,,-2,,,,0.0
TSTL.L,Hospital environmental surface,,-2,,,,3.0
TSTL.L,Hospital medical device,,-2,,,,3.0
TSTL.L,Other revenues,,-2,,,,3.0
WIHL.ST,,,-2,,,,0.0
AAK.ST,Group Functions,"311224, 551112, 325212",-2,,,,5.0
AAK.ST,Technical Products & Feed,325199,-2,,,,5.0
AAK.ST,Food Ingredients,311225,-2,,,,5.0
AAK.ST,Eliminations,,-2,,,,5.0
AAK.ST,Chocolate & Confectionery Fats,"311224, 311225",-2,,,,5.0
TVE1T.TL,Water services,"221320, 221310",-2,,,,4.0
TVE1T.TL,Construction services,"237310, 237110",-2,,,,4.0
TVE1T.TL,Other services,"561790, 237310",-2,,,,4.0
TVE1T.TL,Intersegment transactions,561499,-2,,,,4.0
ALFRE.PA,Personnel,541612,-2,,,,3.0
ALFRE.PA,Services,541612,-2,,,,3.0
ALFRE.PA,Other,561499,-2,,,,3.0
GPEP.PA,Collect/Transport/Cleaning,562219,-2,,,,2.0
GPEP.PA,Treatment,562219,-2,,,,2.0
SRC.L,United Kingdom,"327331, 327320, 327310, 324121",-2,,,,3.0
SRC.L,Belgium,"327331, 327320, 327310, 324121",-2,,,,3.0
SRC.L,Channel Islands,"327331, 327320, 327310, 324121",-2,,,,3.0
COTE.BX,,,-2,,,,0.0
LQAG.DE,LLOYD FONDS REAL ASSETS,531210,-2,,,,3.0
LQAG.DE,LLOYD FONDS GROUP,525990,-2,,,,3.0
LQAG.DE,LLOYD FONDS LIQUID ASSETS,525990,-2,,,,3.0
TX.N,Steel,331110,-2,,,,3.0
TX.N,Inter-segment eliminations,,-2,,,,3.0
TX.N,Mining,212230,-2,,,,3.0
DRX.L,Customers,"221121, 221112",-2,,,,5.0
DRX.L,Eliminations,,-2,,,,5.0
DRX.L,Generation,221112,-2,,,,5.0
DRX.L,Pellet Production,"221121, 221112",-2,,,,5.0
DRX.L,Unallocated Item,,-2,,,,5.0
IMPN.S,Real Estate,531311,-2,,,,6.0
IMPN.S,Buildings,236210,-2,,,,6.0
IMPN.S,Functions,,-2,,,,6.0
IMPN.S,Specialties,"321999, 321992",-2,,,,6.0
IMPN.S,Civil Engineering,237990,-2,,,,6.0
IMPN.S,Eliminations,,-2,,,,6.0
KZRUI.RTS,,,-2,,,,0.0
B8AG.DE,,,-2,,,,0.0
VESTUM.ST,,,-2,,,,0.0
BPM.L,Provision of consultancy services and trading investments,,-2,,,,1.0
VALS.MI,Export,,-2,,,,4.0
VALS.MI,Health products (a),"311999, 311520, 311511, 311225",-2,,,,4.0
VALS.MI,Other,311999,-2,,,,4.0
VALS.MI,Food Division (b),311999,-2,,,,4.0
PGHN.S,Private Real Estate,"523940, 523150",-2,,,,5.0
PGHN.S,Unallocated,,-2,,,,5.0
PGHN.S,Private Debt,523940,-2,,,,5.0
PGHN.S,Private Equity,523940,-2,,,,5.0
PGHN.S,Private Infrastructure,523940,-2,,,,5.0
PATGn.DE,Investments,"523940, 531390",-2,,,,2.0
PATGn.DE,Management Services,"523940, 531312, 531311, 531120",-2,,,,2.0
REN.MC,Non-Allocated,,-2,,,,4.0
REN.MC,Equity Management,531311,-2,,,,4.0
REN.MC,Transactional Managemen,531311,-2,,,,4.0
REN.MC,Others,,-2,,,,4.0
CATE.ST,,,-2,,,,0.0
MGNT.MM,Wholesale Trade,"445131, 445110",-2,,,,2.0
MGNT.MM,Retail Trade,"445131, 445110",-2,,,,2.0
DIOS.ST,,,-2,,,,0.0
B7EG.DE,Adhesives,523940,-2,,,,7.0
B7EG.DE,Other Services,,-2,,,,7.0
B7EG.DE,Production technology,523910,-2,,,,7.0
B7EG.DE,Coating Technology,"322220, 523910",-2,,,,7.0
B7EG.DE,Plastics Technology,523910,-2,,,,7.0
B7EG.DE,Metal technology,332510,-2,,,,7.0
B7EG.DE,Eliminations,"561499, 523910",-2,,,,7.0
TEL.N,Transportation Solutions-Automotive,335314,-2,,,,9.0
TEL.N,Transportation Solutions-Commercial transportation,"335314, 334417",-2,,,,9.0
TEL.N,Transportation Solutions-Sensors,"335314, 334511",-2,,,,9.0
TEL.N,Industrial Solutions-Industrial equipment,"335314, 334417",-2,,,,9.0
TEL.N,"Industrial Solutions-Aerospace, defense, oil, and gas",334511,-2,,,,9.0
TEL.N,Industrial Solutions-Energy,335311,-2,,,,9.0
TEL.N,Communications Solutions-Appliances,"334419, 334417",-2,,,,9.0
TEL.N,Communications Solutions-Data and devices,517111,-2,,,,9.0
TEL.N,Industrial Solutions-Medical,"335314, 334417",-2,,,,9.0
ALUPG.PA,Merchandise,"459999, 335910",-2,,,,2.0
ALUPG.PA,Services,"459999, 335910",-2,,,,2.0
GAMQ.MC,Spain,"532490, 532412, 423830",-2,,,,4.0
GAMQ.MC,Latam,561499,-2,,,,4.0
GAMQ.MC,Portugal,561499,-2,,,,4.0
GAMQ.MC,Rest of the World,,-2,,,,4.0
AUSS.OL,Other/Eliminations,,-2,,,,7.0
AUSS.OL,LSG ASA,"311710, 114111, 112511",-2,,,,7.0
AUSS.OL,Austral Group,"311710, 114111, 112511",-2,,,,7.0
AUSS.OL,Br Birkeland AS,"311710, 114111, 112511",-2,,,,7.0
AUSS.OL,Food corp Chile,"311710, 114111",-2,,,,7.0
AUSS.OL,Pelagia AS,"311710, 114111, 112511",-2,,,,7.0
AUSS.OL,Br. Birkeland Farming AS,"311710, 114111, 112511",-2,,,,7.0
O4BG.DE,Consolidation,,-2,,,,5.0
O4BG.DE,Corporate Centre,,-2,,,,5.0
O4BG.DE,Southern and Western Europe,"523940, 551112, 524210",-2,,,,5.0
O4BG.DE,Germany,"523940, 551112, 524210",-2,,,,5.0
O4BG.DE,Central and Eastern Europe,"523940, 551112, 524210",-2,,,,5.0
OGKB.MM,Other,,-2,,,,8.0
OGKB.MM,Krishskya GRES,"221330, 221112",-2,,,,8.0
OGKB.MM,Serovskya GRES,"221330, 221112",-2,,,,8.0
OGKB.MM,Novocherkasskaya GRES,"221330, 221112",-2,,,,8.0
OGKB.MM,Ryazanskaya GRES,"221330, 221112",-2,,,,8.0
OGKB.MM,Surgutskaya GRES-1,"221330, 221112",-2,,,,8.0
OGKB.MM,Troiskaya GRES,"221330, 221112",-2,,,,8.0
OGKB.MM,Cherpovetskaya GRES,221118,-2,,,,8.0
H5EG.DE,Property Development Business,"236116, 236115",-2,,,,3.0
H5EG.DE,Other,,-2,,,,3.0
H5EG.DE,Building Services Business,"531210, 524126, 236118, 236116",-2,,,,3.0
ASHM.L,Investment management,,-2,,,,1.0
AER.N,"Leasing, financing, sales and management of commercial aircraft and engines.",,-2,,,,1.0
MSTSI.RTS,,,-2,,,,0.0
WXFB.VI,Hotels,"721110, 531120",-2,,,,4.0
WXFB.VI,Development & Services,"561110, 531390, 236220",-2,,,,4.0
WXFB.VI,Intercompany Eliminations,,-2,,,,4.0
WXFB.VI,Investment Properties,"523940, 531120",-2,,,,4.0
GEMD.L,,,-2,,,,0.0
VZN.S,,,-2,,,,0.0
SERIT.MI,Surgical instrument sterilization,621999,-2,,,,3.0
SERIT.MI,Linen Sterilization,621999,-2,,,,3.0
SERIT.MI,Wash-hire,812331,-2,,,,3.0
ANNEb.ST,South Region,531190,-2,,,,3.0
ANNEb.ST,Staff,531190,-2,,,,3.0
ANNEb.ST,Capital Region,531190,-2,,,,3.0
B7C.MI,Transportation services of refined petroleum products and vegetable oil,,-2,,,,1.0
SRET.L,,,-2,,,,0.0
GSFG.OL,,,-2,,,,0.0
NMAN.ST,Nederman Process Technology,333413,-2,,,,7.0
NMAN.ST,Nederman Duct & Filter Technology,333413,-2,,,,7.0
NMAN.ST,Other non-allocated,561499,-2,,,,7.0
NMAN.ST,Extraction & filtration Technology,333413,-2,,,,7.0
NMAN.ST,Nederman Monitoring & Control Technology,"333914, 333413",-2,,,,7.0
NMAN.ST,Nederman Extraction & Filtration Technology,"333914, 333413",-2,,,,7.0
NMAN.ST,Elimination,,-2,,,,7.0
HFG.L,Central costs and other,445110,-2,,,,3.0
HFG.L,Australaisa,445110,-2,,,,3.0
HFG.L,Europe,445110,-2,,,,3.0
OGN.I,Continental Europe,"325314, 311999, 111998",-2,,,,3.0
OGN.I,Ireland and UK,"325314, 424910, 311999",-2,,,,3.0
OGN.I,Latin America,"325314, 311999, 111998",-2,,,,3.0
FXPO.L,,,-2,,,,0.0
SLRS.MC,Latin America & Others,"541330, 334413, 333414, 236210",-2,,,,4.0
SLRS.MC,Spain,"541330, 334413, 333414",-2,,,,4.0
SLRS.MC,Corporate,,-2,,,,4.0
SLRS.MC,Italy,"541330, 334413, 333414",-2,,,,4.0
TRNF_p.MM,Oil Transportation Services,486110,-2,,,,5.0
TRNF_p.MM,Oil Sale,213112,-2,,,,5.0
TRNF_p.MM,Oil Products Transportation Services,486110,-2,,,,5.0
TRNF_p.MM,Eliminations,,-2,,,,5.0
TRNF_p.MM,Other Revenue,,-2,,,,5.0
CEZP.PR,Mining,"212390, 212114",-2,,,,7.0
CEZP.PR,Eliminations,,-2,,,,7.0
CEZP.PR,Distribution,221112,-2,,,,7.0
CEZP.PR,Generation New Energy,221122,-2,,,,7.0
CEZP.PR,Generation Traditional Energy,221112,-2,,,,7.0
CEZP.PR,Sales,221112,-2,,,,7.0
CEZP.PR,Support Service,"811310, 524210, 522220",-2,,,,7.0
BMCP.WA,Other,,-2,,,,5.0
BMCP.WA,Mining,213113,-2,,,,5.0
BMCP.WA,Eliminations / Consolidation,,-2,,,,5.0
BMCP.WA,Rubber Products Manufacturing,"326299, 326291",-2,,,,5.0
BMCP.WA,Metal Products Manufacturing,333131,-2,,,,5.0
ALRS.MM,Other,,-2,,,,4.0
ALRS.MM,Diamonds,212390,-2,,,,4.0
ALRS.MM,Transportation,"488320, 488190, 481212, 213115",-2,,,,4.0
ALRS.MM,Social Infrastructure,531390,-2,,,,4.0
LOOMIS.ST,Eliminations,,-2,,,,4.0
LOOMIS.ST,Europe,,-2,,,,4.0
LOOMIS.ST,USA,561613,-2,,,,4.0
LOOMIS.ST,Other,561613,-2,,,,4.0
CLOEb.ST,Pick & mix,,-2,,,,2.0
CLOEb.ST,Branded packaged products,311351,-2,,,,2.0
ESUN.S,,,-2,,,,0.0
INF.L,Taylor & Francis,"519290, 513199, 513130, 513120",-2,,,,5.0
INF.L,Informa Connect,"517810, 541910, 541613, 541512",-2,,,,5.0
INF.L,Informa Tech,"711190, 541890, 541840, 541512",-2,,,,5.0
INF.L,Informa Intelligence,"541512, 532490, 518210, 236220",-2,,,,5.0
INF.L,Informa Markets,"522299, 425120, 541512, 518210",-2,,,,5.0
ATC.WA,Eliminations,,-2,,,,4.0
ATC.WA,Coated,322230,-2,,,,4.0
ATC.WA,Uncoated,322130,-2,,,,4.0
ATC.WA,Pulp,322110,-2,,,,4.0
PGE.WA,Renewables,221118,-2,,,,7.0
PGE.WA,Other Activities,,-2,,,,7.0
PGE.WA,Supply,"221122, 221121",-2,,,,7.0
PGE.WA,Adjustments,,-2,,,,7.0
PGE.WA,Distribution,"221122, 221121",-2,,,,7.0
PGE.WA,Conventional Generation,221112,-2,,,,7.0
PGE.WA,District Heating,221330,-2,,,,7.0
FEES.MM,,,-2,,,,0.0
BURF.L,Services and other Coporate,,-2,,,,4.0
BURF.L,Capital provision,523910,-2,,,,4.0
BURF.L,Asset management,523940,-2,,,,4.0
BURF.L,Third party Interest,523940,-2,,,,4.0
STNG.N,Corporate and eliminations,,-2,,,,5.0
STNG.N,MR,483111,-2,,,,5.0
STNG.N,Handymax,483111,-2,,,,5.0
STNG.N,LR2,483111,-2,,,,5.0
STNG.N,LRI,483111,-2,,,,5.0
BAKKA.OL,"Fish Meal, Oil and Feed",311710,-2,,,,5.0
BAKKA.OL,Farming FO,"311710, 112511",-2,,,,5.0
BAKKA.OL,Value Added Products,"311710, 112511",-2,,,,5.0
BAKKA.OL,Eliminations,,-2,,,,5.0
BAKKA.OL,Farming SCT,114111,-2,,,,5.0
ORON.S,Orior Refinement,"311615, 311612",-2,,,,4.0
ORON.S,Orior Convenience,311991,-2,,,,4.0
ORON.S,Adjustments and Eliminations,,-2,,,,4.0
ORON.S,Orior International,311991,-2,,,,4.0
JSW.WA,Unallocated,,-2,,,,4.0
JSW.WA,Coke,"212115, 212114",-2,,,,4.0
JSW.WA,Other Segments,,-2,,,,4.0
JSW.WA,Coal,212115,-2,,,,4.0
CHRH.CO,Health & Nutrition,"325414, 311999",-2,,,,2.0
CHRH.CO,Food Cultures & Enzymes,325199,-2,,,,2.0
DR0G.DE,Gas,211120,-2,,,,3.0
DR0G.DE,Oil,211120,-2,,,,3.0
DR0G.DE,Gold,212220,-2,,,,3.0
LYB.N,Olefins and Polyolefins - Americas,"325211, 325110",-2,,,,7.0
LYB.N,Intermediates and Derivatives,"325211, 325199, 325110",-2,,,,7.0
LYB.N,Refining and Oxyfuels,324110,-2,,,,7.0
LYB.N,"Olefins and Polyolefins - Europe, Asia, International","325211, 325110",-2,,,,7.0
LYB.N,Other/elim,,-2,,,,7.0
LYB.N,Technology,325220,-2,,,,7.0
LYB.N,APS,"325211, 325199",-2,,,,7.0
MBR.WA,,,-2,,,,0.0
MRKV.MM,Ulianovsk Region,"221122, 221121",-2,,,,8.0
MRKV.MM,Chuvashia Republic,"221122, 221121",-2,,,,8.0
MRKV.MM,Mordovia Republic,"221122, 221121",-2,,,,8.0
MRKV.MM,Other Segments,"221122, 221121",-2,,,,8.0
MRKV.MM,Penza Region,"221122, 221121",-2,,,,8.0
MRKV.MM,Samara Region,"221122, 221121",-2,,,,8.0
MRKV.MM,Orenburg Region,"221122, 221121",-2,,,,8.0
MRKV.MM,Saratov Region,"221122, 221121",-2,,,,8.0
JUP.L,Investment Management business,,-2,,,,1.0
MLGP.WA,,,-2,,,,0.0
IVS.MI,Spain,"445132, 532490",-2,,,,6.0
IVS.MI,Coin Group,"445132, 532490",-2,,,,6.0
IVS.MI,Switzerland,"445132, 532490",-2,,,,6.0
IVS.MI,France,"445132, 532490",-2,,,,6.0
IVS.MI,Italy,"445132, 532490",-2,,,,6.0
IVS.MI,Adjustments & Eliminations,,-2,,,,6.0
GLEN.L,Industrial Activities,"212230, 212115",-2,,,,3.0
GLEN.L,Inter-segment eliminations,,-2,,,,3.0
GLEN.L,Marketing Activities,"541614, 541613, 493190",-2,,,,3.0
