Instrument,Segment Name,Segment Code,year,Unnamed: 4,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-5).segmentName,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-5).segmentCode,number of segments
SYY.N,International Foodservice Operations,"424480, 424420, 424410, 311612",-5,,,,5.0
TRNS.OQ,Distribution,"519290, 541810, 334514",-5,,,,2.0
TRNS.OQ,Service,"562910, 541990, 541380",-5,,,,2.0
TSN.N,Intersegment,,-5,,,,6.0
TSN.N,Prepared Foods,"311830, 311612, 311412",-5,,,,6.0
TSN.N,Pork,"311612, 311611",-5,,,,6.0
TSN.N,Other,,-5,,,,6.0
TSN.N,Chicken,"311615, 112320",-5,,,,6.0
TSN.N,Beef,"311611, 112111",-5,,,,6.0
X.N,USSE,331210,-5,,,,5.0
X.N,Tubular,331210,-5,,,,5.0
X.N,Reconciling Items and Eliminations,,-5,,,,5.0
X.N,Other,,-5,,,,5.0
X.N,Flat-rolled,"331110, 331221",-5,,,,5.0
WM.N,Other (a),"562211, 562112",-5,,,,4.0
WM.N,Other,,-5,,,,4.0
WM.N,Corporate and Other,,-5,,,,4.0
WM.N,Solid Waste,"562212, 562111",-5,,,,4.0
UNF.N,Specialty Garments,"315210, 315250, 812332",-5,,,,6.0
UNF.N,First-Aid,"424210, 423450",-5,,,,6.0
UNF.N,US & Canadian rental and Cleaning,,-5,,,,6.0
UNF.N,Net Interco MFG Elim,,-5,,,,6.0
UNF.N,MFG,"315250, 314999",-5,,,,6.0
UNF.N,Corporate,,-5,,,,6.0
UTL.N,Non-Regulated,"523150, 541618, 541611",-5,,,,4.0
UTL.N,Electric,"221122, 221121",-5,,,,4.0
UTL.N,Gas,"486210, 221210",-5,,,,4.0
UTL.N,Other,,-5,,,,4.0
URB.TO,,,-5,,,,0.0
VICR.OQ,Corporate,,-5,,,,5.0
VICR.OQ,Eliminations,,-5,,,,5.0
VICR.OQ,VI Chip,335999,-5,,,,5.0
VICR.OQ,Picor,"335999, 334413, 238210",-5,,,,5.0
VICR.OQ,BBU,"335999, 334220",-5,,,,5.0
LNT.OQ,Other Utility,"221330, 221310",-5,,,,4.0
LNT.OQ,Gas Utility,221210,-5,,,,4.0
LNT.OQ,Electric Utility,"221122, 221112",-5,,,,4.0
LNT.OQ,Non-Utility and Other,"541330, 525990",-5,,,,4.0
WSO.N,,,-5,,,,0.0
WERN.OQ,Corporate,,-5,,,,5.0
WERN.OQ,Other,,-5,,,,5.0
WERN.OQ,Value Added Services,541614,-5,,,,5.0
WERN.OQ,Truckload Transportation Services,"541614, 488510, 484121",-5,,,,5.0
WERN.OQ,Inter segment eliminations,,-5,,,,5.0
WMB.N,Other,,-5,,,,5.0
WMB.N,Eliminations,,-5,,,,5.0
WMB.N,West,"211130, 486210",-5,,,,5.0
WMB.N,Northeast G&P,"211120, 486210, 324110",-5,,,,5.0
WMB.N,Transmission & Gulf of Mexico,"211130, 211120, 486210",-5,,,,5.0
WEC.N,Eliminations & Reconciling,,-5,,,,7.0
WEC.N,Corporate & Other,,-5,,,,7.0
WEC.N,Electric Transmission,221121,-5,,,,7.0
WEC.N,IIinois,221210,-5,,,,7.0
WEC.N,Others states,221210,-5,,,,7.0
WEC.N,Wisconsin,"221210, 221122",-5,,,,7.0
WEC.N,Non-Utility Energy Infrastructure,"221122, 221112",-5,,,,7.0
WOR.N,Steel Processing,"331110, 332420, 331221, 331210",-5,,,,4.0
WOR.N,Pressure Cylinders,332420,-5,,,,4.0
WOR.N,Engineered Cabs,336211,-5,,,,4.0
WOR.N,Other,,-5,,,,4.0
FM.TO,Corporate & Other,,-5,,,,8.0
FM.TO,Guelb Moghrein/Carlisa (CAR),"212230, 212220",-5,,,,8.0
FM.TO,Kansanshi Copper/Gold Project (KCP),"212230, 212220",-5,,,,8.0
FM.TO,Ravensthorpe,212230,-5,,,,8.0
FM.TO,Sentinel,212230,-5,,,,8.0
FM.TO,las cruces,212230,-5,,,,8.0
FM.TO,pyhsalmi,212230,-5,,,,8.0
FM.TO,cayeli,212230,-5,,,,8.0
CUPRUM.SN,,,-5,,,,0.0
ARCB.OQ,Other/Eliminations,,-5,,,,4.0
ARCB.OQ,ArcBest,"541614, 483111",-5,,,,4.0
ARCB.OQ,FleetNet,"811198, 541614",-5,,,,4.0
ARCB.OQ,Asset-Based,"541614, 484122, 484110, 482111",-5,,,,4.0
CMPC.SN,Eliminations,,-5,,,,5.0
CMPC.SN,Cellulose,322110,-5,,,,5.0
CMPC.SN,Paper Supplies,322130,-5,,,,5.0
CMPC.SN,Investment in CMPC,"322120, 322110",-5,,,,5.0
CMPC.SN,Tissue,322299,-5,,,,5.0
COPEC.SN,Fishing Operations/Igemar,"311710, 114119",-5,,,,6.0
COPEC.SN,Fuel Distribution/COPEC,"424720, 221210",-5,,,,6.0
COPEC.SN,Liquid Gas/Abastible,221210,-5,,,,6.0
COPEC.SN,Forestry Operations/Arauco,"322110, 113210",-5,,,,6.0
COPEC.SN,Other Services and Investments,,-5,,,,6.0
COPEC.SN,Liquid Gas/Sonacol,486910,-5,,,,6.0
GGBR4.SA,Unit Special Steel,"331513, 331512",-5,,,,5.0
GGBR4.SA,Unit North America,"331513, 331512",-5,,,,5.0
GGBR4.SA,Unit Latin America,"331513, 331512",-5,,,,5.0
GGBR4.SA,Unit Brazil,"331110, 331512",-5,,,,5.0
GGBR4.SA,Eliminations,,-5,,,,5.0
VALE3.SA,Others,,-5,,,,5.0
VALE3.SA,Fertilizer,"212290, 212210",-5,,,,5.0
VALE3.SA,Basic Metals,"212230, 212290",-5,,,,5.0
VALE3.SA,Coal,212115,-5,,,,5.0
VALE3.SA,Ferrous minerals,212210,-5,,,,5.0
WEGE3.SA,Energy,333611,-5,,,,4.0
WEGE3.SA,Eliminations,,-5,,,,4.0
WEGE3.SA,Other/External Services,335312,-5,,,,4.0
WEGE3.SA,Industrial,"335314, 335313, 335312, 334416",-5,,,,4.0
ENAEX.SN,Explosive Products,325920,-5,,,,2.0
ENAEX.SN,Chemical Products,,-5,,,,2.0
GOAU4.SA,Special Steel,331110,-5,,,,5.0
GOAU4.SA,North America,331110,-5,,,,5.0
GOAU4.SA,Latin America,331110,-5,,,,5.0
GOAU4.SA,Eliminations,,-5,,,,5.0
GOAU4.SA,Brazil,331110,-5,,,,5.0
PETR4.SA,Corporate,211120,-5,,,,7.0
PETR4.SA,Eliminations,,-5,,,,7.0
PETR4.SA,Distribution,"486210, 424710, 221210",-5,,,,7.0
PETR4.SA,Gas and Power,211120,-5,,,,7.0
PETR4.SA,Exploration and Production,211120,-5,,,,7.0
PETR4.SA,Retail,"486210, 486110, 424710, 324110",-5,,,,7.0
PETR4.SA,Biofuel,325193,-5,,,,7.0
CS.TO,Cozamin,212230,-5,,,,4.0
CS.TO,Santa Domingo,"212230, 212290, 212220, 212210",-5,,,,4.0
CS.TO,Pinto Valley,212230,-5,,,,4.0
CS.TO,Other,"212290, 523999",-5,,,,4.0
AUTLANB.MX,,,-5,,,,0.0
BIMBOA.MX,,,-5,,,,0.0
ORBIA.MX,Parent Company,,-5,,,,5.0
ORBIA.MX,Fluent,326122,-5,,,,5.0
ORBIA.MX,Fluor,"325180, 212390, 325211, 325120",-5,,,,5.0
ORBIA.MX,Vinyl,325211,-5,,,,5.0
ORBIA.MX,Eliminations,,-5,,,,5.0
CEMEXCPO.MX,,,-5,,,,0.0
ALFAA.MX,Auto Parts,325110,-5,,,,6.0
ALFAA.MX,Refrigerators Components,"311612, 311513, 311511",-5,,,,6.0
ALFAA.MX,Gas and Hydrocarbon Exploration,"325110, 221210",-5,,,,6.0
ALFAA.MX,Telecommunications,"517112, 517111, 541519, 541512",-5,,,,6.0
ALFAA.MX,Eliminations,,-5,,,,6.0
ALFAA.MX,Petrochemicals and Syntetic Fibers,"325211, 325110",-5,,,,6.0
PEOLES.MX,Other,,-5,,,,5.0
PEOLES.MX,Eliminations,,-5,,,,5.0
PEOLES.MX,Precious Metals Mining,212220,-5,,,,5.0
PEOLES.MX,Metallurgist,331410,-5,,,,5.0
PEOLES.MX,Base Metals Mining,212230,-5,,,,5.0
FEMSAUBD.MX,FEMSA Comercio,"457110, 456110, 445110",-5,,,,4.0
FEMSAUBD.MX,Consolidation adjustments,,-5,,,,4.0
FEMSAUBD.MX,Coca-Cola FEMSA,312111,-5,,,,4.0
FEMSAUBD.MX,Other,,-5,,,,4.0
WT.N,,,-5,,,,0.0
TKO.TO,,,-5,,,,0.0
FVI.TO,Cuzcatlan,"212220, 213114",-5,,,,4.0
FVI.TO,Corporate,,-5,,,,4.0
FVI.TO,Bateas,"212230, 212220, 213114",-5,,,,4.0
FVI.TO,Mansfield,212220,-5,,,,4.0
NATR.OQ,Synergy Worldwide,"325620, 325412",-5,,,,4.0
NATR.OQ,"NSP Russia, central & eastern europe","424210, 325620, 325611, 325411",-5,,,,4.0
NATR.OQ,NSP Americas,"325620, 325412",-5,,,,4.0
NATR.OQ,NSP China,325411,-5,,,,4.0
COLBUN.SN,Sale of Power,221122,-5,,,,3.0
COLBUN.SN,Electricity Generation,"221112, 221111",-5,,,,3.0
COLBUN.SN,Other Income,221118,-5,,,,3.0
ODFL.OQ,,,-5,,,,0.0
MMS.N,Human Services,"541618, 541611",-5,,,,3.0
MMS.N,Health Services,"541618, 541611",-5,,,,3.0
MMS.N,U.S. Federal Services,"541611, 541511",-5,,,,3.0
CASAGRC1.LM,Other Products and Services,"311314, 488510",-5,,,,8.0
CASAGRC1.LM,Alcohol,325193,-5,,,,8.0
CASAGRC1.LM,Sugar,311314,-5,,,,8.0
CASAGRC1.LM,Sugar and Derivatives,311314,-5,,,,8.0
CASAGRC1.LM,Processing of grapes,311421,-5,,,,8.0
CASAGRC1.LM,Other Minor Income,,-5,,,,8.0
CASAGRC1.LM,Processing of Sugar,311314,-5,,,,8.0
CASAGRC1.LM,Grapes,111332,-5,,,,8.0
AME.N,Electromechanical,"339112, 334519, 334511",-5,,,,2.0
AME.N,Electronic Instruments,"335313, 335312, 334513, 334419",-5,,,,2.0
VLO.N,Refining,"522299, 541613, 324110",-5,,,,4.0
VLO.N,Corporate,,-5,,,,4.0
VLO.N,Ethanol,"541614, 424720, 324110, 221113",-5,,,,4.0
VLO.N,VLP,324110,-5,,,,4.0
UGPA3.SA,Ultracargo,493190,-5,,,,7.0
UGPA3.SA,Ipiranga,"457110, 424720, 424710",-5,,,,7.0
UGPA3.SA,Ultragaz,457210,-5,,,,7.0
UGPA3.SA,Other,,-5,,,,7.0
UGPA3.SA,Oxiteno,325199,-5,,,,7.0
UGPA3.SA,Interesegment Elimination,,-5,,,,7.0
UGPA3.SA,Extrafarma,456110,-5,,,,7.0
BACHOCOB.MX,Other,,-5,,,,2.0
BACHOCOB.MX,Poultry,"311615, 112340, 112310",-5,,,,2.0
CHRW.OQ,North American Surface transportation,"488510, 484122",-5,,,,5.0
CHRW.OQ,All Other and corporate,,-5,,,,5.0
CHRW.OQ,Robinson fresh,424480,-5,,,,5.0
CHRW.OQ,Global Forwarding,488510,-5,,,,5.0
CHRW.OQ,Eliminations,,-5,,,,5.0
PPL.TO,Pipeline Division,"486210, 486110",-5,,,,4.0
PPL.TO,Midstream Business,"486210, 486110",-5,,,,4.0
PPL.TO,Corporate,,-5,,,,4.0
PPL.TO,Facilities Division,"486210, 486110",-5,,,,4.0
CWST.OQ,other,,-5,,,,5.0
CWST.OQ,Eliminations,,-5,,,,5.0
CWST.OQ,Eastern,562111,-5,,,,5.0
CWST.OQ,Recycling,562111,-5,,,,5.0
CWST.OQ,Western,562111,-5,,,,5.0
FE.N,Reconciling Adjustments,,-5,,,,4.0
FE.N,Regulated Transmission,221118,-5,,,,4.0
FE.N,Regulated Distribution,"221122, 221113, 221112",-5,,,,4.0
FE.N,Other/Corporate,,-5,,,,4.0
AMG.N,,,-5,,,,0.0
INGR.N,,,-5,,,,0.0
URI.N,Specialty ,"532490, 532412",-5,,,,2.0
URI.N,General rentals,532289,-5,,,,2.0
AQN.TO,Liberty Utilities,"221310, 221210, 221122",-5,,,,3.0
AQN.TO,Liberty Power Group,"221118, 221121, 221111",-5,,,,3.0
AQN.TO,Corporate,,-5,,,,3.0
AAIC.N,,,-5,,,,0.0
AEE.N,Ameron Missouri,"221210, 221122, 221112",-5,,,,6.0
AEE.N,Inter Segment Eliminations,,-5,,,,6.0
AEE.N,Ameron Illinois Electric Distribution,"221210, 221122, 221112",-5,,,,6.0
AEE.N,Other,,-5,,,,6.0
AEE.N,Ameren Transmission,221121,-5,,,,6.0
AEE.N,Ameren Illinois Natural Gas,221210,-5,,,,6.0
PWR.N,Electric Power Infrastructure Solutions,238210,-5,,,,2.0
PWR.N,Underground Utility and Infrastructure Solutions,"486210, 237110, 213112",-5,,,,2.0
RBA.TO,Other,423830,-5,,,,2.0
RBA.TO,A & M,423830,-5,,,,2.0
FHI.N,,,-5,,,,0.0
EGIE3.SA,,,-5,,,,0.0
BTU.N,Trading and Brokerage,213113,-5,,,,7.0
BTU.N,Western U.S. Mining,212115,-5,,,,7.0
BTU.N,Corporate and Other,,-5,,,,7.0
BTU.N,Midwertern U.S. Mining,212115,-5,,,,7.0
BTU.N,Powder River Basin Mining,"212115, 212114",-5,,,,7.0
BTU.N,Australian Metallurgical Mining,213113,-5,,,,7.0
BTU.N,Australian Thermal Mining,212115,-5,,,,7.0
WCC.N,,,-5,,,,0.0
SRE.N,Sempra Mexico,"486210, 221210",-5,,,,8.0
SRE.N,Sempra Renewables,"221210, 221111",-5,,,,8.0
SRE.N,SoCalGas,221210,-5,,,,8.0
SRE.N,SDG&E,"221118, 221210, 221121",-5,,,,8.0
SRE.N,Intersegment revenues,,-5,,,,8.0
SRE.N,Adjustments and eliminations,,-5,,,,8.0
SRE.N,Sempra Natural Gas,221210,-5,,,,8.0
SRE.N,All Other,,-5,,,,8.0
RSG.N,,,-5,,,,0.0
RAIL3.SA,Container Operations,482111,-5,,,,3.0
RAIL3.SA,Operations Sul,482111,-5,,,,3.0
RAIL3.SA,Operations Norte,482111,-5,,,,3.0
EPD.N,Crude Oil Pipelines & Services,486110,-5,,,,6.0
EPD.N,Natural Gas Pipelines & Services,486210,-5,,,,6.0
EPD.N,NGL Pipelines & Services,"211130, 486910",-5,,,,6.0
EPD.N,Petrochemical & Refined Products services,"486990, 325110",-5,,,,6.0
EPD.N,Offshore Pipelines & Services,211130,-5,,,,6.0
EPD.N,Adjustments and Eliminations,,-5,,,,6.0
PAA.OQ,Transportation,"486210, 486110",-5,,,,4.0
PAA.OQ,Facilities,"486210, 486110",-5,,,,4.0
PAA.OQ,Supply & Logistics,"486210, 486110, 424720",-5,,,,4.0
PAA.OQ,Intersegment Adjustment,541614,-5,,,,4.0
ALA.TO,Corporate/Other,,-5,,,,5.0
ALA.TO,Power Generation,"221118, 221112, 221111",-5,,,,5.0
ALA.TO,Intersegment Elimination,,-5,,,,5.0
ALA.TO,Utilities,"486210, 221210, 221122",-5,,,,5.0
ALA.TO,Gas,"211130, 221210",-5,,,,5.0
TRPL4.SA,,,-5,,,,0.0
CE.N,Acetate Tow,325199,-5,,,,5.0
CE.N,Engineered Materials,"325220, 325212, 325211",-5,,,,5.0
CE.N,Other Activities,,-5,,,,5.0
CE.N,Acetyl Chain,"325510, 325211, 325199",-5,,,,5.0
CE.N,Intersegments Eliminations,,-5,,,,5.0
BLK.N,,,-5,,,,0.0
NEE.N,Corp. and Other,,-5,,,,3.0
NEE.N,FPL,"221121, 221113, 221112",-5,,,,3.0
NEE.N,NextEra Energy Resources,"221118, 486210, 221121, 221113",-5,,,,3.0
SAPR4.SA,Water,221310,-5,,,,2.0
SAPR4.SA,Sewage,221310,-5,,,,2.0
PX.N,,,-5,,,,0.0
SPTN.OQ,Retail,445110,-5,,,,3.0
SPTN.OQ,Military,424410,-5,,,,3.0
SPTN.OQ,Food Distributions,"445110, 424410",-5,,,,3.0
BRAP4.SA,,,-5,,,,0.0
NS.N,Fuels Marketing,"211120, 457210, 486110",-5,,,,4.0
NS.N,Consolidation and Intersegment Eliminations,,-5,,,,4.0
NS.N,Storage,"493190, 493110, 486110",-5,,,,4.0
NS.N,Pipeline,"486910, 486210, 237120",-5,,,,4.0
RGP.OQ,,,-5,,,,0.0
CVERDEC1.LM,Molybdenum concentrate and Silver Content,212230,-5,,,,4.0
CVERDEC1.LM,Copper Cathodes,"331410, 212230",-5,,,,4.0
CVERDEC1.LM,Copper Concentrates,212230,-5,,,,4.0
CVERDEC1.LM,OEFA and OSINERGMIN contributions,,-5,,,,4.0
GPN.N,Merchant Solutions,"513210, 522320",-5,,,,4.0
GPN.N,Intersegment Eliminations,,-5,,,,4.0
GPN.N,Business and Consumer Solutions,"513210, 522320",-5,,,,4.0
GPN.N,Issuer Solutions,"513210, 522320",-5,,,,4.0
GDI.TO,Janitorial Canada,"561790, 561720",-5,,,,5.0
GDI.TO,Technical Services,541990,-5,,,,5.0
GDI.TO,Janitorial USA,"561790, 561720",-5,,,,5.0
GDI.TO,Complementary Services,"561720, 424690",-5,,,,5.0
GDI.TO,Corporate and eliminations,,-5,,,,5.0
GLNG.OQ,Vessel Operations,483111,-5,,,,4.0
GLNG.OQ,FLNG,"211120, 486210, 221210",-5,,,,4.0
GLNG.OQ,other,,-5,,,,4.0
GLNG.OQ,Power,483111,-5,,,,4.0
XPO.N,Eliminations,,-5,,,,4.0
XPO.N,Logistics,541614,-5,,,,4.0
XPO.N,Transportation,"541614, 488490, 484110",-5,,,,4.0
XPO.N,Corporate,,-5,,,,4.0
CHE_u.TO,SPPC,"212390, 424690, 325998, 325199",-5,,,,5.0
CHE_u.TO,Corporate,,-5,,,,5.0
CHE_u.TO,WSSC,"325180, 212390, 424690",-5,,,,5.0
CHE_u.TO,International,"325180, 212390, 424690",-5,,,,5.0
CHE_u.TO,EC,"325180, 424690, 322110, 236210",-5,,,,5.0
WCN.TO,Solid Waste Collection,562111,-5,,,,5.0
WCN.TO,Solid waste disposal and transfer,562219,-5,,,,5.0
WCN.TO,Solid waste recycling,562219,-5,,,,5.0
WCN.TO,"E&P waste treatment, recovery and disposal",562219,-5,,,,5.0
WCN.TO,Intermodal and other,"562219, 562111",-5,,,,5.0
HEES.OQ,Used Equipment Sales,"532490, 423830",-5,,,,6.0
HEES.OQ,Service Revenues,811310,-5,,,,6.0
HEES.OQ,Parts sales,"532490, 423830",-5,,,,6.0
HEES.OQ,Non Segmental Revenue,,-5,,,,6.0
HEES.OQ,Equipment Sales,"423830, 423810",-5,,,,6.0
HEES.OQ,Equipment Rental,532412,-5,,,,6.0
SAIA.OQ,,,-5,,,,0.0
CMP.N,Plant Nutrition North America,"325180, 212390, 325314, 325312",-5,,,,4.0
CMP.N,Salt,212390,-5,,,,4.0
CMP.N,Corporate & Other,,-5,,,,4.0
CMP.N,Plant Nutrition South America,325411,-5,,,,4.0
KEY.TO,Liquid Infrastructure,211130,-5,,,,4.0
KEY.TO,Marketing,424720,-5,,,,4.0
KEY.TO,Gathering & Processing,"486210, 221210",-5,,,,4.0
KEY.TO,Corporate & Other,,-5,,,,4.0
FA.OQ,,,-5,,,,0.0
WLK.N,Olefins,325211,-5,,,,2.0
WLK.N,Vinyls,"326122, 325211",-5,,,,2.0
KUT.V,,,-5,,,,0.0
BIP.N,Transport,"486210, 482112, 482111",-5,,,,6.0
BIP.N,Utilities,"486210, 221122",-5,,,,6.0
BIP.N,Midstream,"221210, 221122",-5,,,,6.0
BIP.N,Corporate/Other,,-5,,,,6.0
BIP.N,Unconsolidated,,-5,,,,6.0
BIP.N,Data,"518210, 221121",-5,,,,6.0
KW.N,Investments,531110,-5,,,,2.0
KW.N,Investment management and real estate services,531390,-5,,,,2.0
IVZ.N,,,-5,,,,0.0
VMC.N,Concrete,327320,-5,,,,5.0
VMC.N,Aggregates,"212321, 212319",-5,,,,5.0
VMC.N,Aggregates Intersegment Sales,,-5,,,,5.0
VMC.N,Asphalt mix,324121,-5,,,,5.0
VMC.N,calcium,"325180, 325199",-5,,,,5.0
VTNR.OQ,,,-5,,,,0.0
SUZB3.SA,Cellulose,322120,-5,,,,3.0
SUZB3.SA,Paper,322120,-5,,,,3.0
SUZB3.SA,Not Segmented,,-5,,,,3.0
USIM5.SA,Eliminations and Adjustments,,-5,,,,5.0
USIM5.SA,Steel Processing,"331110, 332313, 332312, 332311",-5,,,,5.0
USIM5.SA,Steel,331110,-5,,,,5.0
USIM5.SA,Capital Goods,"331110, 332322",-5,,,,5.0
USIM5.SA,Mining and Logistics,331110,-5,,,,5.0
SORIANAB.MX,,,-5,,,,0.0
HERDEZ.MX,Preserved Products,424410,-5,,,,3.0
HERDEZ.MX,Frozen Products,424420,-5,,,,3.0
HERDEZ.MX,Export,"311824, 312111, 311941, 311421",-5,,,,3.0
ICHB.MX,,,-5,,,,0.0
LSTR.OQ,Insurance,524126,-5,,,,2.0
LSTR.OQ,Transportation Logistics,"484121, 483111, 482111, 481112",-5,,,,2.0
USNA.N,,,-5,,,,0.0
GCC.MX,,,-5,,,,0.0
PARR.N,Eliminations,,-5,,,,4.0
PARR.N,Refining,324110,-5,,,,4.0
PARR.N,Retail,457120,-5,,,,4.0
PARR.N,Logistics,486110,-5,,,,4.0
SIMECB.MX,,,-5,,,,0.0
YPFD.BA,Natural Gas and Electricity,"211120, 486110, 324110, 213112",-5,,,,5.0
YPFD.BA,Exploration & Production,"211120, 324110",-5,,,,5.0
YPFD.BA,Consolidation Adjustments,,-5,,,,5.0
YPFD.BA,Corporate & Others,,-5,,,,5.0
YPFD.BA,Downstream,"457210, 486110, 424720, 324110",-5,,,,5.0
TTEK.OQ,,,-5,,,,0.0
PNW.N,,,-5,,,,0.0
ENELAM.SN,Generation,"221118, 221112, 221111",-5,,,,3.0
ENELAM.SN,Distribution,"221122, 221121",-5,,,,3.0
ENELAM.SN,Eliminations,,-5,,,,3.0
RDUS.OQ,Auto and Metals Recycling,"423930, 331492",-5,,,,3.0
RDUS.OQ,Intersegment Eliminations,,-5,,,,3.0
RDUS.OQ,Cascade Steel and Scrap,331110,-5,,,,3.0
CEPU.BA,Eliminations,,-5,,,,4.0
CEPU.BA,Others,"221118, 237130",-5,,,,4.0
CEPU.BA,GAs Distribution,221210,-5,,,,4.0
CEPU.BA,Energy Generation,"221118, 221112, 221111",-5,,,,4.0
HAIN.OQ,,,-5,,,,0.0
MTL.TO,Oilfield Services,"493190, 486210, 213112, 213111",-5,,,,5.0
MTL.TO,Trucking,"484121, 484110",-5,,,,5.0
MTL.TO,Other/Corporate,,-5,,,,5.0
MTL.TO,Oilfield Eliminations,,-5,,,,5.0
MTL.TO,Trucking Division Eliminations,,-5,,,,5.0
VBBR3.SA,Eliminations,,-5,,,,6.0
VBBR3.SA,Corporativo,,-5,,,,6.0
VBBR3.SA,Aviation,"424720, 424710",-5,,,,6.0
VBBR3.SA,Large Consumers,424720,-5,,,,6.0
VBBR3.SA,Network of Petrol Stations,457110,-5,,,,6.0
VBBR3.SA,Others,424690,-5,,,,6.0
MLM.N,Magnesia Specialties,"325180, 327410",-5,,,,4.0
MLM.N,Mid-America Group,"212313, 212312",-5,,,,4.0
MLM.N,West Group,"327320, 327310, 212321, 212313",-5,,,,4.0
MLM.N,Southeast Group,"327120, 212321, 212313, 212312",-5,,,,4.0
MED.N,Medifast,"459999, 325412, 311514",-5,,,,4.0
MED.N,Medifast Wholesale,"533110, 424210",-5,,,,4.0
MED.N,Medifast Weight Control Centers- Franchise,"533110, 311514",-5,,,,4.0
MED.N,Take Shape For Life,812191,-5,,,,4.0
CFV.CN,Gas & Energy,"486210, 221210",-5,,,,7.0
CFV.CN,AgroIndustry,"114119, 112990, 111998",-5,,,,7.0
CFV.CN,Hotel,721110,-5,,,,7.0
CFV.CN,Financial,523150,-5,,,,7.0
CFV.CN,Adjustments & Eliminations,,-5,,,,7.0
CFV.CN,Others,,-5,,,,7.0
CFV.CN,Infrastructure,"237990, 237310",-5,,,,7.0
STN.TO,Consulting Services-Global,541618,-5,,,,4.0
STN.TO,Consulting Services-United States,"541618, 541330",-5,,,,4.0
STN.TO,Adjustments and Eliminations,,-5,,,,4.0
STN.TO,Consulting Services-Canada,541618,-5,,,,4.0
EXP.N,Gypsum Wallboard,327420,-5,,,,8.0
EXP.N,Intersegment Sales,,-5,,,,8.0
EXP.N,Paperboard,322130,-5,,,,8.0
EXP.N,Joint Venture,,-5,,,,8.0
EXP.N,Cement,327310,-5,,,,8.0
EXP.N,Concrete and Aggregates,327320,-5,,,,8.0
EXP.N,Corporate and Other,,-5,,,,8.0
EXP.N,Oil and Gas Proppants,211120,-5,,,,8.0
VET.TO,,,-5,,,,0.0
GRUMAB.MX,Corn Flour (Mexico),311211,-5,,,,5.0
GRUMAB.MX,Other Reconciling Item,,-5,,,,5.0
GRUMAB.MX,Other,,-5,,,,5.0
GRUMAB.MX,Corn Flour Package Tortilla ( Europe),"311830, 311211",-5,,,,5.0
GRUMAB.MX,Corn Flour and Packaged Tortilla (United States),"311830, 311211",-5,,,,5.0
CIX.TO,Eliminations,,-5,,,,3.0
CIX.TO,Asset Administration,523940,-5,,,,3.0
CIX.TO,Asset Management,523940,-5,,,,3.0
GEO.N,GEO Care,"513210, 623990, 561210",-5,,,,4.0
GEO.N,US Secure Services,"623220, 561210, 531120, 485991",-5,,,,4.0
GEO.N,International Services,"922140, 561210, 236220",-5,,,,4.0
GEO.N,Facility Construction & Design,236220,-5,,,,4.0
AGUASA.SN,Non Water,,-5,,,,2.0
AGUASA.SN,Water,"221320, 221310",-5,,,,2.0
PAMP.BA,Holding,,-5,,,,7.0
PAMP.BA,Generation,221118,-5,,,,7.0
PAMP.BA,Elimination,,-5,,,,7.0
PAMP.BA,Distribution,221122,-5,,,,7.0
PAMP.BA,Oil and Gas,211120,-5,,,,7.0
PAMP.BA,Petrochemistry,324110,-5,,,,7.0
PAMP.BA,Refining and Distribution,"457120, 424710",-5,,,,7.0
DAR.N,Feed Ingredients,311613,-5,,,,4.0
DAR.N,Food ingredients,"311613, 311612",-5,,,,4.0
DAR.N,Fuel Ingredients,311225,-5,,,,4.0
DAR.N,Corporate,,-5,,,,4.0
GMEXICOB.MX,Transport Service,482111,-5,,,,5.0
GMEXICOB.MX,SPCC,212230,-5,,,,5.0
GMEXICOB.MX,MM,"212230, 212220",-5,,,,5.0
GMEXICOB.MX,Infrastructure,212230,-5,,,,5.0
GMEXICOB.MX,ASARCO,212230,-5,,,,5.0
RS.N,,,-5,,,,0.0
SCCO.N,Peruvian Operations,"212230, 212290, 212220",-5,,,,4.0
SCCO.N,Corporate and Other Eliminations,,-5,,,,4.0
SCCO.N,Mexican IMMSA Unit,"212230, 212290, 212220",-5,,,,4.0
SCCO.N,Mexican Open Pit,"331410, 212230, 212290, 212220",-5,,,,4.0
MINSURI1.LM,Tin and Other Minerals,"212390, 212290",-5,,,,2.0
MINSURI1.LM,Gold,"331410, 212220",-5,,,,2.0
LUN.TO,candelaria,"212230, 212220",-5,,,,5.0
LUN.TO,Zinkgruvan,212230,-5,,,,5.0
LUN.TO,Other,,-5,,,,5.0
LUN.TO,Tenke Fungurume,,-5,,,,5.0
LUN.TO,Eagle,"212230, 212220",-5,,,,5.0
HBM.TO,Corporate Activities,,-5,,,,4.0
HBM.TO,Manitoba,"212230, 212220",-5,,,,4.0
HBM.TO,Peru,"212230, 212220",-5,,,,4.0
HBM.TO,Arizona,212230,-5,,,,4.0
CYRE3.SA,Services,237210,-5,,,,4.0
CYRE3.SA,Deductions,,-5,,,,4.0
CYRE3.SA,Housing,"236118, 236117",-5,,,,4.0
CYRE3.SA,Sale of Real Estate,"236118, 236117",-5,,,,4.0
EAF.N,,,-5,,,,0.0
BESALCO.SN,Real Estate,"236117, 236116, 236115",-5,,,,5.0
