Firm Name,WACC,COE,COD,Segment Name,Segment Code,year,Unnamed: 4,TR.F.BUSTOTREVBIZACTIV(SDATE=FY0).segmentName,TR.F.BUSTOTREVBIZACTIV(SDATE=FY0).segmentCode,number of segments,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-1).segmentName,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-1).segmentCode,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-2).segmentName,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-2).segmentCode,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-3).segmentName,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-3).segmentCode,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-5).segmentName,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-5).segmentCode,Unnamed: 0,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-6).segmentName,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-6).segmentCode
ANTARCHILE.SN,0.0487014023837391,0.1515,0.0340167079019898,Fuel/Copec,"424720, 424710",-3,,,,7.0,,,,,,,,,,,
ALICORC1.LM,0.0416829101375677,0.137,0.0556073015591549,Animal Nutrition,311119,-3,,,,5.0,,,,,,,,,,,
PBH.TO,0.0386508840443379,0.0631640624999999,0.0416582871018485,Premium Food Distribution,"424460, 424420, 424410",-3,,,,2.0,,,,,,,,,,,
CCB.CN,0.1002037031451172,0.2010000000000001,0.0769156889783012,,,-3,,,,0.0,,,,,,,,,,,
HUBG.OQ,0.0413210545077259,0.0694765624999999,0.0192992666744267,"retail, consumer products and durable goods",,-3,,,,1.0,,,,,,,,,,,
POR.N,0.0388614572043216,0.0995625,0.0358585858585858,"Generation, Purchase & Retail Sale of Electricity",,-3,,,,1.0,,,,,,,,,,,
BDGI.TO,0.0352696856111632,0.0566562499999999,0.0485935815023887,,,-3,,,,0.0,,,,,,,,,,,
CENX.OQ,0.0715637587092391,0.2066250000000001,0.0555239719537616,,,-3,,,,0.0,,,,,,,,,,,
IMI.CN,0.112569738848416,0.2610000000000001,0.0983343743897952,Carulla,445110,-3,,,,7.0,,,,,,,,,,,
HAYN.OQ,0.0500383612879292,0.0676874999999999,0.0622658062823361,"STEEL WORKS, BLAST FURNACES & ROLLING",,-3,,,,1.0,,,,,,,,,,,
SRCL.OQ,0.051257145057273,0.0886562499999999,0.0500265041081367,International,"562119, 221320",-3,,,,2.0,,,,,,,,,,,
KKR.N,0.0206069364190524,0.2383125000000001,0.0381937441791265,,,-3,,,,0.0,,,,,,,,,,,
ARA.MX,0.1148677276460898,0.173,0.0299992550884157,Social Interest,"236118, 236117",-3,,,,4.0,,,,,,,,,,,
UNFI.N,0.0344840014471192,0.0868124999999999,0.066968781470292,Eliminations,,-3,,,,4.0,,,,,,,,,,,
STLD.OQ,0.0255826613292421,0.0358359374999999,0.0298113545508577,Corporate and Eliminations,,-3,,,,5.0,,,,,,,,,,,
BDT.TO,0.0357766445614392,0.135625,0.063164812567685,,,-3,,,,0.0,,,,,,,,,,,
OGE.N,0.0395561220140776,0.0804375,0.036560699995603,Other Operations,,-3,,,,4.0,,,,,,,,,,,
SBSP3.SA,0.0579508665151668,0.0939375,0.0542131883442353,Sanitation,"221320, 221310",-3,,,,2.0,,,,,,,,,,,
EEFT.OQ,0.0337212230506135,0.12287109375,0.0233122426333995,"Corporate Services, Eliminations and Other",,-3,,,,4.0,,,,,,,,,,,
NPI.TO,0.0344059241467616,0.0545468749999999,0.0451593868543464,Elimination,,-3,,,,5.0,,,,,,,,,,,
BX.N,0.0143641575550273,0.0419687499999999,0.0254935305620599,Private Equity,523910,-3,,,,5.0,,,,,,,,,,,
AWK.N,0.0294794548243108,0.0632910156249999,0.0349616471538151,Market-Based Operations,"562998, 237110, 221310",-3,,,,3.0,,,,,,,,,,,
SOL.N,0.0830539879157599,0.109625,0.0653212515835793,Other,,-3,,,,4.0,,,,,,,,,,,
CVI.N,0.0284650163806175,0.09415625,0.0534255185417976,Petroleum,"486110, 324110",-3,,,,3.0,,,,,,,,,,,
ENEV3.SA,0.0394413564584013,0.0642499999999999,0.0428264878074814,Other,,-3,,,,6.0,,,,,,,,,,,
TGH.N,0.0516420022150048,0.14128125,0.0285651796148135,Eliminations,,-3,,,,5.0,,,,,,,,,,,
TNK.N,0.1134829549942466,0.15975,0.0670846159621593,Ship-to-ship transfer segment,483111,-3,,,,3.0,,,,,,,,,,,
IPI.N,0.0637013062151616,0.0707499999999999,0.0,Other,,-3,,,,4.0,,,,,,,,,,,
FRES.L,0.0275946210466024,0.0331249999999999,0.0407578942758288,Herradura,212220,-3,,,,9.0,,,,,,,,,,,
MYRG.OQ,0.0419978234811539,0.10025,0.0809901575250608,T&D,"541330, 237130",-3,,,,2.0,,,,,,,,,,,
AD_u.TO,0.0818130910684555,0.099875,0.0787905898885916,,,-3,,,,0.0,,,,,,,,,,,
KRO.N,0.0541811085401158,0.0965,0.0397460018814675,,,-3,,,,0.0,,,,,,,,,,,
SFL.N,0.0694916420594717,0.161375,0.0413735409782607,Ownership and operation of vessels and offshore related assets,,-3,,,,1.0,,,,,,,,,,,
CENCOSUD.SN,0.0535240230443518,0.1525,0.0440632118767693,Supermarket,"445298, 445110",-3,,,,8.0,,,,,,,,,,,
BGS.N,0.0457607712531389,0.09625,0.0522243915899142,Shelf-stable and frozen foods,,-3,,,,1.0,,,,,,,,,,,
HEP.N,0.0567168834439429,0.0854999999999999,0.0508613658149523,Refinery processing units - affiliate,324110,-3,,,,3.0,,,,,,,,,,,
CSMG3.SA,0.1008111949181442,0.14675,0.0789519449946515,Water Supply,221310,-3,,,,4.0,,,,,,,,,,,
ENS.N,0.0480555408882097,0.0766718749999999,0.0570647032782683,Americas,"335910, 335999",-3,,,,3.0,,,,,,,,,,,
ORA.N,0.0290256813495469,0.0350546874999999,0.0490582030461564,Products Segment,335999,-3,,,,3.0,,,,,,,,,,,
ULH.OQ,0.0570637654117214,0.126390625,0.0430330250990753,Other,,-3,,,,3.0,,,,,,,,,,,
WEX.N,0.0285743818340438,0.13648828125,0.0555147377244348,Fleet Solutions,522320,-3,,,,3.0,,,,,,,,,,,
EXLS.OQ,0.0451641856784399,0.0716718749999999,0.0329396173543723,Analytics,541618,-3,,,,4.0,,,,,,,,,,,
MDIA3.SA,0.0511487873718056,0.0807499999999999,0.0204837713450977,,,-3,,,,0.0,,,,,,,,,,,
BEEF3.SA,0.0505870591594476,0.13675,0.0907634558001724,Processed Meat,"325199, 311999, 311612",-3,,,,2.0,,,,,,,,,,,
HTGC.N,0.0782883096904936,0.13875,0.034775599596278,Lending and Investment,,-3,,,,1.0,,,,,,,,,,,
SPWR.OQ,0.0269848022252067,0.0549374999999999,0.0415964263257583,"Residential, Light Commercial","517121, 522220, 493190",-3,,,,3.0,,,,,,,,,,,
MULT3.SA,0.0665414652093922,0.0619374999999999,0.1184272599933392,Shopping,531120,-3,,,,4.0,,,,,,,,,,,
CSAN3.SA,0.0436831704362871,0.092875,0.08783101838533,Eliminations,,-3,,,,8.0,,,,,,,,,,,
ACM.N,0.0247592978004789,0.0693984374999999,0.0723353623963432,Corporate,,-3,,,,4.0,,,,,,,,,,,
CF.N,0.0366156142191842,0.0421874999999999,0.1133220910623946,Other,,-3,,,,5.0,,,,,,,,,,,
DK.N,0.0336415532040328,0.1224375,0.0639552018862363,Retail,457110,-3,,,,4.0,,,,,,,,,,,
THS.N,0.0419927323185782,0.0735937499999999,0.0501218987523304,Meals Prepration,,-3,,,,2.0,,,,,,,,,,,
AMP.N,0.0046681185921289,0.151369140625,0.0054756637168141,Advice & Wealth Management,"523940, 523150, 524130, 522291",-3,,,,6.0,,,,,,,,,,,
ET.N,0.0528350348932572,0.1445,0.0447653990254887,Midstream,"211130, 486210, 324199",-3,,,,9.0,,,,,,,,,,,
DHT.N,0.0480313141993166,0.0433749999999999,0.0660381401328476,,,-3,,,,0.0,,,,,,,,,,,
CLMT.OQ,0.0314086369939455,0.0948125,0.0863736803339062,Fuel Products,324110,-3,,,,4.0,,,,,,,,,,,
JBSS3.SA,0.0611134241161281,0.150375,0.0701593945711393,Frango Meat,311612,-3,,,,7.0,,,,,,,,,,,
EQTL3.SA,0.0459926372759954,0.114875,0.0684507997009089,Central Administration,221122,-3,,,,5.0,,,,,,,,,,,
EVEN3.SA,0.0560073588271728,0.185,0.0319847365955343,SP,"531210, 236220, 236116",-3,,,,2.0,,,,,,,,,,,
CODI.N,0.028600177263477,0.0794687499999999,0.0455472649291238,Lugano,339910,-3,,,,9.0,,,,,,,,,,,
TAEE11.SA,0.0686812682683665,0.098125,0.0784232907760188,,,-3,,,,0.0,,,,,,,,,,,
MRFG3.SA,0.0362331774895815,0.2390000000000001,0.0662148260381597,,,-3,,,,0.0,,,,,,,,,,,
WSP.TO,0.0296299385950724,0.0578945312499999,0.030457662614613,,,-3,,,,0.0,,,,,,,,,,,
G.N,0.0444417151704122,0.08734375,0.0399697043907996,,,-3,,,,0.0,,,,,,,,,,,
DXT.TO,0.0782052673126091,0.1412734375,0.0763702309155594,Corporate,,-3,,,,5.0,,,,,,,,,,,
CLNE.OQ,0.0504485528519702,0.0714999999999999,0.0269633895294861,Natural gas,,-3,,,,1.0,,,,,,,,,,,
WU.N,0.0180603475336322,0.13715625,0.0385967594007948,Other,,-3,,,,3.0,,,,,,,,,,,
BDI.TO,0.0496188112628072,0.094625,0.0358831196807322,Modular space solutions,531120,-3,,,,2.0,,,,,,,,,,,
CSIQ.OQ,0.0339205922360857,0.1279375,0.0185402331247205,Elimination,,-3,,,,3.0,,,,,,,,,,,
NWC.TO,0.0317362567506291,0.0487968749999999,0.0382990117970191,,,-3,,,,0.0,,,,,,,,,,,
SMTO3.SA,0.0491379870164518,0.0707499999999999,0.0632999715092491,Sugar,311314,-3,,,,6.0,,,,,,,,,,,
CQP.A,0.0316563284966637,0.0265468749999999,0.0536507153428712,Liquified Natural gas,,-3,,,,1.0,,,,,,,,,,,
JHSF3.SA,0.0955168783941582,0.1515,0.0932334832347361,Shopping Centers,"531120, 236220",-3,,,,3.0,,,,,,,,,,,
FLNG.OL,0.0378620180078499,0.0274531249999999,0.044669397124097,,,-3,,,,0.0,,,,,,,,,,,
SLCE3.SA,0.0633493948202723,0.097125,0.0984688650694972,Land,531190,-3,,,,3.0,,,,,,,,,,,
EZTC3.SA,0.104193551563013,0.12225,0.0603610191108419,Commercial,236220,-3,,,,2.0,,,,,,,,,,,
VRTS.OQ,0.0452498953355406,0.13525,0.0399458761112054,Investment management and related services,,-3,,,,1.0,,,,,,,,,,,
CIEL3.SA,0.0285733784661961,0.2490000000000001,0.0894600150637438,,,-3,,,,0.0,,,,,,,,,,,
CPX.TO,0.0267041846595605,0.092625,0.0376026225446234,,,-3,,,,0.0,,,,,,,,,,,
AESB3.SA,0.0398406955406652,0.0885,0.0436864182562231,Electricity Generation,,-3,,,,1.0,,,,,,,,,,,
ALUP11.SA,0.0581808262803905,0.102625,0.1037067213124431,Transmission,221121,-3,,,,5.0,,,,,,,,,,,
DIRR3.SA,0.0450789835673882,0.1235,0.1114281040180453,,,-3,,,,0.0,,,,,,,,,,,
PAGP.OQ,0.0251863598966001,0.2545000000000001,0.0479516931091641,Intersegment Eliminations,,-3,,,,3.0,,,,,,,,,,,
GNRC.N,0.0323504732712574,0.0549101562499999,0.0383182090119708,International,"335312, 333618, 333611",-3,,,,2.0,,,,,,,,,,,
CVE.TO,0.0627414431543721,0.1115,0.0550214851146357,Refining and Marketing,"486110, 324191, 324110",-3,,,,4.0,,,,,,,,,,,
SIMH3.SA,0.0563271223877827,0.2070000000000001,0.0974574269161092,Supply Chain Services,484110,-3,,,,6.0,,,,,,,,,,,
ALOS3.SA,0.0749494568998316,0.098625,0.1018169986019473,Investment,531120,-3,,,,3.0,,,,,,,,,,,
CHDRAUIB.MX,0.0340927072630976,0.0661249999999999,0.0579152514867688,Real Estate,"531390, 531312, 531120, 236220",-3,,,,3.0,,,,,,,,,,,
AMRC.N,0.0281513735119468,0.0732890624999999,0.0293551705672837,Canada,"221118, 541330, 237130",-3,,,,5.0,,,,,,,,,,,
KNX.N,0.0499765514949597,0.0732812499999999,0.0267092938647958,Intermodal,484121,-3,,,,5.0,,,,,,,,,,,
TRGP.N,0.0314350208583205,0.0760546874999999,0.0387989320758642,Corporated & Eliminations,,-3,,,,4.0,,,,,,,,,,,
HHH.N,0.0339597869953552,0.0677031249999999,0.0233593269945565,Strategic Development,"236220, 236117",-3,,,,5.0,,,,,,,,,,,
3665.TW,0.049397522930414,0.1000625,0.0281409240897807,Others,423610,-3,,,,5.0,,,,,,,,,,,
MOS.N,0.0363239143529248,0.0595546874999999,0.046602799480964,Phosphates,"325312, 311119",-3,,,,4.0,,,,,,,,,,,
GEI.TO,0.0231461778771252,0.0356249999999999,0.0396889817610865,Marketing,"424720, 424710, 324110",-3,,,,2.0,,,,,,,,,,,
ENPH.OQ,0.0118109977208355,0.0352148437499999,0.0073142548922507,Solar Photovoltaic,,-3,,,,1.0,,,,,,,,,,,
MPC.N,0.0332882535798601,0.0740507812499999,0.0447565543071161,Refining & Marketing,324110,-3,,,,2.0,,,,,,,,,,,
SLCA.N,0.0520151050499191,0.0785312499999999,0.0734139204327748,Industrial & Specialty Products,"541614, 238160, 221210, 212322",-3,,,,2.0,,,,,,,,,,,
TCPC.OQ,0.0879500552348792,0.1549375,0.0376234430691758,,,-3,,,,0.0,,,,,,,,,,,
SNDR.N,0.0501600995322124,0.0738124999999999,0.0446304044630404,Inter-Segment Eliminations,,-3,,,,6.0,,,,,,,,,,,
PFGC.N,0.0342446174013921,0.0713749999999999,0.0543640897755611,Eliminations,,-3,,,,4.0,,,,,,,,,,,
SMU.SN,0.06699325691242,0.147,0.0497365419605801,Supermarket,445110,-3,,,,3.0,,,,,,,,,,,
PBF.N,0.0499743969084925,0.0956875,0.1212599201459062,Refining,324110,-3,,,,3.0,,,,,,,,,,,
PSX.N,0.0362240240044739,0.0769687499999999,0.0360093077370564,Corporate & Other,,-3,,,,5.0,,,,,,,,,,,
POST.N,0.0469009139606411,0.0828867187499999,0.0462078442409893,Eliminations,,-3,,,,5.0,,,,,,,,,,,
SUN.N,0.0316455705262622,0.0770156249999999,0.0492859143097171,Intercompany Eliminations,,-3,,,,3.0,,,,,,,,,,,
MPLX.N,0.049302121286976,0.0779062499999999,0.0408399152379117,G&P,"493190, 486910",-3,,,,3.0,,,,,,,,,,,
VESTA.MX,0.0675083320354948,0.10175,0.048124354749931,,,-3,,,,0.0,,,,,,,,,,,
SAMG.OQ,0.0660235911178116,0.1656875,0.0050073637702503,,,-3,,,,0.0,,,,,,,,,,,
WES.N,0.0467985011500534,0.0704843749999999,0.0474148615799717,,,-3,,,,0.0,,,,,,,,,,,
NVEE.OQ,0.0466017276849024,0.0584199218749999,0.0694269722328574,INF,"541380, 541330, 237110, 221310",-3,,,,3.0,,,,,,,,,,,
EVTC.N,0.0603902944969175,0.098359375,0.0575760956471616,Business Solutions,"541519, 541513, 541512, 541511",-3,,,,5.0,,,,,,,,,,,
SFM.OQ,0.0254321879623694,0.0682187499999999,0.0337880991404849,,,-3,,,,0.0,,,,,,,,,,,
FEES.MM,0.1414311338187121,0.2130000000000001,0.024228818567396,,,-3,,,,0.0,,,,,,,,,,,
BURF.L,0.0693963374071993,0.1363125,0.0611073209711601,Services and other Coporate,,-3,,,,4.0,,,,,,,,,,,
STNG.N,0.0432526509225157,0.0288085937499999,0.0775534794024529,MR,483111,-3,,,,4.0,,,,,,,,,,,
BAKKA.OL,0.0400392220618094,0.0602499999999999,0.0158630613587642,"Fish Meal, Oil and Feed",311710,-3,,,,5.0,,,,,,,,,,,
JSW.WA,0.0810769507555655,0.13196875,0.0949016601440253,Unallocated,,-3,,,,4.0,,,,,,,,,,,
CHRH.CO,0.0300352420856322,0.0426679687499999,0.0287401617447337,Health & Nutrition,"325414, 311999",-3,,,,2.0,,,,,,,,,,,
DR0G.DE,0.0524636210466898,0.10403125,0.0616098328493898,Gas,211120,-3,,,,3.0,,,,,,,,,,,
LYB.N,0.0378336518412779,0.0901640625,0.0253511173924564,Olefins and Polyolefins - Americas,"325211, 325110",-3,,,,7.0,,,,,,,,,,,
MBR.WA,0.06709950943522,0.0833281249999999,3.7456928313492095,,,-3,,,,0.0,,,,,,,,,,,
JUP.L,0.1271731814190534,0.183,0.0465311751528703,Investment Management business,,-3,,,,1.0,,,,,,,,,,,
IVS.MI,0.0594338194636044,0.136125,0.0281097149039669,Spain,"445132, 532490",-3,,,,6.0,,,,,,,,,,,
GLEN.L,0.0352017487392802,0.0793124999999999,0.0440977169267123,Industrial Activities,"212230, 212115",-3,,,,3.0,,,,,,,,,,,
AGRO.N,0.0484746442331662,0.0758124999999999,0.0603017539896502,Farming,"111998, 111160",-3,,,,4.0,,,,,,,,,,,
APAM.AS,0.0559688027916846,0.098328125,0.0234120766107815,Stainless & Electrical Steel,331110,-3,,,,4.0,,,,,,,,,,,
STEFb.ST,0.0523084216487146,0.09996875,0.031575212777737,,,-3,,,,0.0,,,,,,,,,,,
ISS.CO,0.0326037969407415,0.12359375,0.0222894661914041,Other Countries,"722320, 561720, 561612, 561320",-3,,,,6.0,,,,,,,,,,,
CAML.L,0.082511162036362,0.097,0.5734513274336284,Unallocated,,-3,,,,3.0,,,,,,,,,,,
AMAV.VI,0.0276014462890286,0.0582812499999999,0.0162264279597897,Service,561499,-3,,,,5.0,,,,,,,,,,,
FREN.S,0.0320179450946295,0.0693437499999999,0.007508082997879,Real estate,,-3,,,,1.0,,,,,,,,,,,
APPS.MC,0.045084074923195,0.1555,0.0214862686188275,Other,,-3,,,,5.0,,,,,,,,,,,
HTRO.ST,0.0243793607317828,0.0485624999999999,0.0255823706575458,,,-3,,,,0.0,,,,,,,,,,,
SBOS.OL,0.0417362317088186,0.102125,0.0048658148463418,Property Development,"531110, 236116, 236115",-3,,,,2.0,,,,,,,,,,,
ALNG.OL,1.8258093852931976,4.9489999999996765,0.0618296529968454,,,-3,,,,0.0,,,,,,,,,,,
EVRE.L,0.0819451703673635,0.3210000000000002,0.0535564853556485,Eliminations,,-3,,,,5.0,,,,,,,,,,,
ORSTED.CO,0.0223185326729388,0.0691367187499999,0.0346441469522645,Onshore,211120,-3,,,,5.0,,,,,,,,,,,
BKWB.S,0.0370008199039616,0.10084375,0.0182479952795545,Other,,-3,,,,5.0,,,,,,,,,,,
SPIE.PA,0.0271315168736539,0.102625,0.0259711896146975,Holding - Operating Segment,236220,-3,,,,6.0,,,,,,,,,,,
THAJ.J,0.1035308387542077,0.1725,0.047993130208002,PGM,"331410, 212290",-3,,,,3.0,,,,,,,,,,,
DKSH.S,0.034241906968039,0.103765625,0.0248840711664438,Healthcare,622110,-3,,,,5.0,,,,,,,,,,,
GYC.DE,0.0521163708467899,0.1350625,0.011565998556442,,,-3,,,,0.0,,,,,,,,,,,
DUKE.L,0.0969414412790913,0.109,0.0699803634069956,,,-3,,,,0.0,,,,,,,,,,,
ZUGN.S,0.0435453543004511,0.0723525390624999,0.0113778108789192,Real Estate,"531120, 531110",-3,,,,3.0,,,,,,,,,,,
MSPJ.J,0.0668450829084213,0.097,0.0122788485300812,,,-3,,,,0.0,,,,,,,,,,,
LEGn.DE,0.051055481740381,0.110171875,0.0135365634538545,Housing,531110,-3,,,,1.0,,,,,,,,,,,
OCI.AS,0.0346354082498388,0.0519374999999999,0.0772574401929056,Other,,-3,,,,7.0,,,,,,,,,,,
TAALA.HE,0.0665457885679152,0.095625,0.0630871517830874,Asset Management,523940,-3,,,,4.0,,,,,,,,,,,
NVGS.N,0.0361291194269383,0.0286874999999999,0.0630542360689082,DEEP SEA FOREIGN TRANSPORTATION OF FREIGHT,,-3,,,,1.0,,,,,,,,,,,
CSTM.N,0.0342284638566858,0.1106875,0.0574535838299604,Aerospace & Transportation,"331524, 331315",-3,,,,5.0,,,,,,,,,,,
CAV1V.HE,0.0171429295328679,0.09425,0.03036890498473,Construction Industry,"236220, 236117",-3,,,,1.0,,,,,,,,,,,
VNAn.DE,0.0398470798980487,0.117953125,0.0127143288692973,Rental,"531390, 531110",-3,,,,6.0,,,,,,,,,,,
FOXT.L,0.0672076640869371,0.111,0.0432356596259998,Lettings,531110,-3,,,,3.0,,,,,,,,,,,
VOW.OL,0.03901205695385,0.0787499999999999,0.0352398959720853,Maritime Solutions,"562219, 562119, 562112",-3,,,,4.0,,,,,,,,,,,
GLOP_pa.N,0.0181371470042889,0.0015654296874999,0.0432162029019364,Liquefied Natural Gas (LNG),,-3,,,,1.0,,,,,,,,,,,
NOMD.N,0.0465432269724259,0.0900156249999999,0.0362362016586746,Frozen foods,,-3,,,,1.0,,,,,,,,,,,
HIAG.S,0.0422957081430113,0.0731484374999999,0.0095991077051823,Redevelopment portfolio,"531120, 531110, 236220, 236210",-3,,,,5.0,,,,,,,,,,,
FAN.L,0.0439797829655953,0.0724999999999999,0.0327077362233595,IFRS Adjustments and Eliminations,,-3,,,,4.0,,,,,,,,,,,
SCST.ST,0.0436022628611644,0.110125,0.0308103605817357,Region Denmark,"311615, 112340, 112320",-3,,,,7.0,,,,,,,,,,,
TOR.WA,0.0664409608596115,0.1475,0.072301619075821,Other,,-3,,,,3.0,,,,,,,,,,,
EQLS.L,0.0674714122414449,0.101,0.0682004357804832,Currency cards,522320,-3,,,,5.0,,,,,,,,,,,
ELIS.PA,0.0396121961420191,0.08334375,0.0250722240010897,France,"812332, 812331, 812320",-3,,,,7.0,,,,,,,,,,,
ABSO.ST,0.0291779099283049,0.0538124999999999,0.0232100217569351,,,-3,,,,0.0,,,,,,,,,,,
ENTRA.OL,0.0394905080756232,0.0785624999999999,0.0270267172188323,,,-3,,,,0.0,,,,,,,,,,,
MULTI.OL,0.0404450303451252,0.08925,0.0574541098180124,Eliminations,,-3,,,,7.0,,,,,,,,,,,
HUMBLE.ST,0.0699569052105358,0.10025,0.1035485457462942,,,-3,,,,0.0,,,,,,,,,,,
SBBb.ST,0.0344492601808716,0.1075,0.0127709900846739,Other,531390,-3,,,,3.0,,,,,,,,,,,
LIFCOb.ST,0.014386297411071,0.0247187499999999,0.0160041199500432,Systems Solutions,"336390, 333243, 333248, 334419",-3,,,,3.0,,,,,,,,,,,
KOJAMO.HE,0.0418234214280679,0.0795937499999999,0.016619396477462,,,-3,,,,0.0,,,,,,,,,,,
BRAV.ST,0.0286340108918591,0.0746249999999999,0.0264907938996809,Norway,"238220, 238210",-3,,,,6.0,,,,,,,,,,,
NP3.ST,0.0364422686666539,0.0659374999999999,0.0296375447041851,,,-3,,,,0.0,,,,,,,,,,,
SDIPpref.ST,0.0518532830833712,0.10146875,0.0226449747964534,Discontinued Operations,,-3,,,,5.0,,,,,,,,,,,
FC9.DE,0.0446408995954796,0.113,0.0978092118290254,,,-3,,,,0.0,,,,,,,,,,,
PLANZ.S,0.0541274759795544,0.0726660156249999,0.002238053732466,,,-3,,,,0.0,,,,,,,,,,,
TINCC.BR,0.0904893983784766,0.0906875,0.0,,,-3,,,,0.0,,,,,,,,,,,
COOR.ST,0.3951853252917232,1.4250000000000012,0.0321955555627284,,,-3,,,,0.0,,,,,,,,,,,
GREG.MC,0.0375270405579492,0.0766406249999999,0.0433422432857253,Energy,221122,-3,,,,3.0,,,,,,,,,,,
VOLO.ST,0.0313239667024073,0.0704999999999999,0.031768866989213,Internal eliminations,,-3,,,,4.0,,,,,,,,,,,
TNOM.HE,0.0265498357418683,0.0595624999999999,0.0145652808752724,Accounting services,"541219, 541214, 541213",-3,,,,2.0,,,,,,,,,,,
AT1.DE,0.0468265821093393,0.16725,0.0121630528858307,Rental income,,-3,,,,1.0,,,,,,,,,,,
ORSO.MI,0.0313213492865762,0.0671562499999999,0.0289288989226296,Adjustment,,-3,,,,8.0,,,,,,,,,,,
CONSTI.HE,0.034905143327742,0.1038125,0.0291995962407933,Parent company and elimination,,-3,,,,5.0,,,,,,,,,,,
GPGR.ST,0.0336256872439106,0.0963125,0.0216800777199359,,,-3,,,,0.0,,,,,,,,,,,
POLNP.L,0.126046013444949,0.16675,0.049117718288001,Investment activity,,-3,,,,1.0,,,,,,,,,,,
YU.L,0.0179059207380202,0.1025625,0.58141937134671,"supply of electricity, gas and water",,-3,,,,1.0,,,,,,,,,,,
GARO.ST,0.0256459815597889,0.0447499999999999,0.0155090444655175,Sweden,335313,-3,,,,3.0,,,,,,,,,,,
WJG.L,0.0962835461758328,0.179,0.0886889269082978,Corporate,,-3,,,,5.0,,,,,,,,,,,
FORT.L,0.0559943107145071,0.0935,0.035250890267326,Intersegment eliminations,,-3,,,,3.0,,,,,,,,,,,
DOMI.MC,0.0299977508803783,0.1615,0.0145482403795534,Technological Services,"517121, 541330, 237130",-3,,,,2.0,,,,,,,,,,,
FFARM.AS,0.0593296182965114,0.16975,0.0306878375021417,United Kingdom,311119,-3,,,,4.0,,,,,,,,,,,
DEF.DE,0.0187340607408897,0.0385781249999999,0.018549636157614,,,-3,,,,0.0,,,,,,,,,,,
PMIP.L,0.0807111056152072,0.1795,0.0599131597285544,Asset management,,-3,,,,1.0,,,,,,,,,,,
BRINb.ST,0.0399827113040854,0.0849999999999999,0.0216104787545428,,,-3,,,,0.0,,,,,,,,,,,
VANL.L,0.060890415400777,0.109,0.0493644326032186,Head Office,"333248, 333120",-3,,,,4.0,,,,,,,,,,,
IG.MI,0.0234206199775399,0.10375,0.0082279724469395,,,-3,,,,0.0,,,,,,,,,,,
DNP.WA,0.0297395947602552,0.0399023437499999,0.0686674821826429,Retail Sale,,-3,,,,1.0,,,,,,,,,,,
CASHP.MC,0.0167693716557862,0.109,0.025075917421381,Cash Management,"561621, 561613, 522320",-3,,,,3.0,,,,,,,,,,,
TKOO.PA,0.094476300277097,0.134625,0.0304261450112096,,,-3,,,,0.0,,,,,,,,,,,
XPS.L,0.0564171328043971,0.0915,0.0385701561642897,Pension and Investment Business,,-3,,,,1.0,,,,,,,,,,,
HOME.MC,0.0837883820329632,0.1425,0.0470851424280187,Assets management- Servicing,531311,-3,,,,3.0,,,,,,,,,,,
INSTAL.ST,0.0213584505361885,0.0556249999999999,0.0165249674038316,Other Nordic countries,"238290, 238220, 238210",-3,,,,7.0,,,,,,,,,,,
INDB.MI,0.0649782383528392,0.1179375,0.0128008455250206,,,-3,,,,0.0,,,,,,,,,,,
MTRS.ST,0.0327165143117234,0.0762499999999999,0.0284941012675395,Group functions,,-3,,,,3.0,,,,,,,,,,,
TRIANb.ST,0.0420155169687375,0.09125,0.0219702624744225,Residence,"531110, 236117",-3,,,,4.0,,,,,,,,,,,
EGR1T.TL,0.0165656270049757,0.0224374999999999,0.0056443354769199,Wind energy,,-3,,,,4.0,,,,,,,,,,,
GRPG.I,0.0313745969821897,0.0427499999999999,0.0144349186796069,Wind Farm assets,,-3,,,,1.0,,,,,,,,,,,
NRPJ.J,0.0518106983852889,0.0939375,0.0018137622161938,,,-3,,,,0.0,,,,,,,,,,,
LANDI.S,0.0521883359866447,0.0776796874999999,0.05604259520913,Eliminations,,-3,,,,4.0,,,,,,,,,,,
KETL.L,0.0366070465927451,0.109,0.0314542529001014,,,-3,,,,0.0,,,,,,,,,,,
AEDAS.MC,0.0928942853048112,0.18225,0.0164100551398998,,,-3,,,,0.0,,,,,,,,,,,
NDT.MI,0.0412299026028434,0.0833749999999999,0.0144702803941511,Paper,322220,-3,,,,4.0,,,,,,,,,,,
NEXA.N,0.0642590625087924,0.16775,0.0628514943737009,Adjustment,,-3,,,,4.0,,,,,,,,,,,
AFM.L,0.0437056778182476,0.0646249999999999,0.1907502542736371,Consultancy and related services to asset and wealth management industry,,-3,,,,1.0,,,,,,,,,,,
